language_iso,model,included,local_rank,n_extended,lang_avg,n_tasks
swa,codefuse-ai__F2LLM-v2-330M,True,28,54,0.582555,2
swa,BidirLM__BidirLM-1.7B-Embedding,True,29,54,0.5807249999999999,2
swa,ICT-TIME-and-Querit__ICT-TIME-and-Querit-embedding-v1,True,30,54,0.565995,2
swa,ICT-TIME-and-Querit__BOOM_4B_v1,True,31,54,0.562685,2
swa,infly__inf-retriever-v1-1.5b,True,32,54,0.52439,2
swa,codefuse-ai__F2LLM-v2-160M,True,33,54,0.522595,2
swa,ibm-granite__granite-embedding-97m-multilingual-r2,True,34,54,0.52228,2
swa,zeroentropy__zembed-1,True,35,54,0.512705,2
swa,BidirLM__BidirLM-Omni-2.5B-Embedding,True,36,54,0.50994,2
swa,codefuse-ai__F2LLM-v2-80M,True,37,54,0.4816,2
swa,Qwen__Qwen3-Embedding-0.6B,True,38,54,0.481545,2
swa,BidirLM__BidirLM-0.6B-Embedding,True,39,54,0.481165,2
swa,Snowflake__snowflake-arctic-embed-m-v2.0,True,40,54,0.418215,2
swa,BidirLM__BidirLM-270M-Embedding,True,41,54,0.413565,2
swa,sentence-transformers__static-similarity-mrl-multilingual-v1,True,42,54,0.201955,2
swa,sergeyzh__LaBSE-ru-turbo,True,43,54,0.1993849999999999,2
swa,cointegrated__LaBSE-en-ru,True,44,54,0.18088,2
swa,sdadas__mmlw-e5-base,True,45,54,0.146855,2
swa,sdadas__mmlw-e5-small,True,46,54,0.121215,2
swa,sergeyzh__rubert-tiny-turbo,True,47,54,0.087785,2
swa,DeepPavlov__rubert-base-cased-sentence,True,48,54,0.0228099999999999,2
swa,cointegrated__rubert-tiny2,True,49,54,0.021425,2
swa,DeepPavlov__distilrubert-small-cased-conversational,True,50,54,0.01811,2
swa,cointegrated__rubert-tiny,True,51,54,0.012565,2
swa,ai-forever__sbert_large_mt_nlu_ru,True,52,54,0.0108,2
swa,deepvk__deberta-v1-base,True,53,54,0.010425,2
swa,ai-forever__sbert_large_nlu_ru,True,54,54,0.008975,2
tha,Qwen__Qwen3-Embedding-8B,True,1,54,0.896535,2
tha,nvidia__llama-embed-nemotron-8b,True,2,54,0.8877349999999999,2
tha,google__gemini-embedding-001,True,3,54,0.8748549999999999,2
tha,microsoft__harrier-oss-v1-27b,True,4,54,0.86841,2
tha,Qwen__Qwen3-Embedding-4B,True,5,54,0.861235,2
tha,tencent__KaLM-Embedding-Gemma3-12B-2511,True,6,54,0.861,2
tha,codefuse-ai__F2LLM-v2-14B,True,7,54,0.85553,2
tha,BAAI__bge-m3,True,8,54,0.853405,2
tha,codefuse-ai__F2LLM-v2-8B,True,9,54,0.850545,2
tha,jinaai__jina-embeddings-v5-text-small,True,10,54,0.848835,2
tha,jinaai__jina-embeddings-v5-text-nano,True,11,54,0.84242,2
tha,perplexity-ai__pplx-embed-v1-0.6b,True,12,54,0.842025,2
tha,perplexity-ai__pplx-embed-v1-4b,True,13,54,0.837315,2
tha,google__embeddinggemma-300m,True,14,54,0.83649,2
tha,BidirLM__BidirLM-1B-Embedding,True,15,54,0.83571,2
tha,BidirLM__BidirLM-1.7B-Embedding,True,16,54,0.8356600000000001,2
tha,ICT-TIME-and-Querit__BOOM_4B_v1,True,17,54,0.83563,2
tha,codefuse-ai__F2LLM-v2-4B,True,18,54,0.8323050000000001,2
tha,ICT-TIME-and-Querit__ICT-TIME-and-Querit-embedding-v1,True,19,54,0.83043,2
tha,codefuse-ai__F2LLM-v2-1.7B,True,20,54,0.820465,2
tha,infly__inf-retriever-v1,True,21,54,0.82001,2
tha,BidirLM__BidirLM-Omni-2.5B-Embedding,True,22,54,0.81585,2
tha,infly__inf-retriever-v1-1.5b,True,23,54,0.8029999999999999,2
tha,zeroentropy__zembed-1,True,24,54,0.80138,2
tha,Qwen__Qwen3-Embedding-0.6B,True,25,54,0.791885,2
tha,microsoft__harrier-oss-v1-0.6b,True,26,54,0.79061,2
tha,codefuse-ai__F2LLM-v2-0.6B,True,27,54,0.7885599999999999,2
tha,Bytedance__Seed1.6-embedding-1215,True,28,54,0.780835,2
tha,BidirLM__BidirLM-0.6B-Embedding,True,29,54,0.7751,2
tha,voyageai__voyage-3.5,True,30,54,0.77275,2
tha,google__text-multilingual-embedding-002,True,31,54,0.765925,2
tha,codefuse-ai__F2LLM-v2-330M,True,32,54,0.7613300000000001,2
tha,microsoft__harrier-oss-v1-270m,True,33,54,0.7476,2
tha,intfloat__multilingual-e5-small,True,34,54,0.745965,2
tha,Snowflake__snowflake-arctic-embed-m-v2.0,True,35,54,0.74083,2
tha,ibm-granite__granite-embedding-311m-multilingual-r2,True,36,54,0.7227600000000001,2
tha,codefuse-ai__F2LLM-v2-160M,True,37,54,0.698485,2
tha,BidirLM__BidirLM-270M-Embedding,True,38,54,0.655095,2
tha,codefuse-ai__F2LLM-v2-80M,True,39,54,0.654055,2
tha,GritLM__GritLM-7B,True,40,54,0.6431450000000001,2
tha,ibm-granite__granite-embedding-97m-multilingual-r2,True,41,54,0.58666,2
tha,sergeyzh__LaBSE-ru-turbo,True,42,54,0.05896,2
tha,sentence-transformers__static-similarity-mrl-multilingual-v1,True,43,54,0.0565,2
tha,cointegrated__LaBSE-en-ru,True,44,54,0.052185,2
tha,sergeyzh__rubert-tiny-turbo,True,45,54,0.050655,2
tha,sdadas__mmlw-e5-small,True,46,54,0.041695,2
tha,sdadas__mmlw-e5-base,True,47,54,0.04163,2
tha,cointegrated__rubert-tiny2,True,48,54,0.028595,2
tha,DeepPavlov__rubert-base-cased-sentence,True,49,54,0.01824,2
tha,ai-forever__sbert_large_mt_nlu_ru,True,50,54,0.012695,2
tha,cointegrated__rubert-tiny,True,51,54,0.011605,2
tha,DeepPavlov__distilrubert-small-cased-conversational,True,52,54,0.01129,2
tha,ai-forever__sbert_large_nlu_ru,True,53,54,0.009295,2
tha,deepvk__deberta-v1-base,True,54,54,0.004405,2
tel,Qwen__Qwen3-Embedding-8B,True,1,54,0.90659,2
tel,codefuse-ai__F2LLM-v2-14B,True,2,54,0.8766849999999999,2
tel,nvidia__llama-embed-nemotron-8b,True,3,54,0.87595,2
tel,tencent__KaLM-Embedding-Gemma3-12B-2511,True,4,54,0.87447,2
tel,microsoft__harrier-oss-v1-27b,True,5,54,0.8710549999999999,2
tel,google__gemini-embedding-001,True,6,54,0.868395,2
tel,codefuse-ai__F2LLM-v2-8B,True,7,54,0.867955,2
tel,BAAI__bge-m3,True,8,54,0.866995,2
tel,Qwen__Qwen3-Embedding-4B,True,9,54,0.86602,2
tel,codefuse-ai__F2LLM-v2-4B,True,10,54,0.853655,2
tel,jinaai__jina-embeddings-v5-text-small,True,11,54,0.844795,2
tel,google__embeddinggemma-300m,True,12,54,0.8292299999999999,2
tel,ICT-TIME-and-Querit__ICT-TIME-and-Querit-embedding-v1,True,13,54,0.826665,2
tel,codefuse-ai__F2LLM-v2-1.7B,True,14,54,0.82511,2
tel,perplexity-ai__pplx-embed-v1-4b,True,15,54,0.82389,2
tel,BidirLM__BidirLM-1B-Embedding,True,16,54,0.821305,2
tel,perplexity-ai__pplx-embed-v1-0.6b,True,17,54,0.815485,2
tel,ICT-TIME-and-Querit__BOOM_4B_v1,True,18,54,0.81488,2
tel,BidirLM__BidirLM-Omni-2.5B-Embedding,True,19,54,0.8019000000000001,2
tel,jinaai__jina-embeddings-v5-text-nano,True,20,54,0.7998149999999999,2
tel,BidirLM__BidirLM-1.7B-Embedding,True,21,54,0.79476,2
tel,google__text-multilingual-embedding-002,True,22,54,0.7857799999999999,2
tel,Bytedance__Seed1.6-embedding-1215,True,23,54,0.783155,2
tel,microsoft__harrier-oss-v1-0.6b,True,24,54,0.77608,2
tel,microsoft__harrier-oss-v1-270m,True,25,54,0.76225,2
tel,codefuse-ai__F2LLM-v2-0.6B,True,26,54,0.75861,2
tel,Snowflake__snowflake-arctic-embed-m-v2.0,True,27,54,0.756475,2
tel,voyageai__voyage-3.5,True,28,54,0.751715,2
tel,intfloat__multilingual-e5-small,True,29,54,0.7444599999999999,2
tel,ibm-granite__granite-embedding-311m-multilingual-r2,True,30,54,0.7232350000000001,2
tel,zeroentropy__zembed-1,True,31,54,0.7216899999999999,2
tel,Qwen__Qwen3-Embedding-0.6B,True,32,54,0.72138,2
tel,codefuse-ai__F2LLM-v2-330M,True,33,54,0.7034450000000001,2
tel,BidirLM__BidirLM-0.6B-Embedding,True,34,54,0.635795,2
tel,codefuse-ai__F2LLM-v2-160M,True,35,54,0.627115,2
tel,infly__inf-retriever-v1,True,36,54,0.61402,2
tel,codefuse-ai__F2LLM-v2-80M,True,37,54,0.56935,2
tel,BidirLM__BidirLM-270M-Embedding,True,38,54,0.56534,2
tel,ibm-granite__granite-embedding-97m-multilingual-r2,True,39,54,0.55974,2
tel,infly__inf-retriever-v1-1.5b,True,40,54,0.5161100000000001,2
tel,GritLM__GritLM-7B,True,41,54,0.486745,2
tel,sentence-transformers__static-similarity-mrl-multilingual-v1,True,42,54,0.1022349999999999,2
tel,sergeyzh__LaBSE-ru-turbo,True,43,54,0.02328,2
tel,sergeyzh__rubert-tiny-turbo,True,44,54,0.022195,2
tel,cointegrated__LaBSE-en-ru,True,45,54,0.0205799999999999,2
tel,sdadas__mmlw-e5-small,True,46,54,0.0201949999999999,2
tel,sdadas__mmlw-e5-base,True,47,54,0.019215,2
tel,cointegrated__rubert-tiny2,True,48,54,0.01431,2
tel,DeepPavlov__rubert-base-cased-sentence,True,49,54,0.00832,2
tel,ai-forever__sbert_large_nlu_ru,True,50,54,0.00684,2
tel,cointegrated__rubert-tiny,True,51,54,0.00682,2
tel,DeepPavlov__distilrubert-small-cased-conversational,True,52,54,0.00663,2
tel,ai-forever__sbert_large_mt_nlu_ru,True,53,54,0.006115,2
tel,deepvk__deberta-v1-base,True,54,54,0.00519,2
